Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
748,2010-10-20,34.90686798095703,35.57654393103657,34.73944899343715,35.42586502565639,1611212
749,2010-10-21,35.3588981628418,35.82767269404283,35.22496388007886,35.59328429305963,5077785
750,2010-10-22,35.79417419433594,36.430367469210054,35.3923692301212,35.81091654092082,7613777
751,2010-10-25,34.73944091796875,36.1290172830592,34.60550439662828,35.8611487819079,4373958
752,2010-10-26,34.2204475402832,34.957090585200866,34.08651099617486,34.82315631185773,3559839
753,2010-10-27,34.10325241088867,34.572026896238306,34.01954292465822,34.438090355810495,4326267
754,2010-10-28,33.46706771850586,34.387872245733384,33.215939211080176,34.387872245733384,12789477
755,2010-10-29,33.617740631103516,34.15348229568612,33.48380635034053,33.51728878514861,2557085
756,2010-11-01,33.70144271850586,34.05302296670691,33.58424854551723,33.751667495063934,3644082
757,2010-11-02,33.51728057861328,33.634474748660494,32.830862448546974,33.4837981520032,8722079
758,2010-11-03,33.63447570800781,33.68470048473787,33.165701285213,33.48379910705281,5792586
759,2010-11-04,33.986053466796875,34.94034005008835,33.48379665324409,33.75166513719383,7578044
760,2010-11-08,32.93132019042969,33.282900493015056,32.244901936956396,32.56299753614689,23828591
761,2010-11-09,34.75619125366211,35.15799866550239,32.94806698344279,33.04851883640286,37552410
762,2010-11-10,34.15348434448242,35.24170782094926,34.03629013871058,34.823160330000476,23142609
763,2010-11-11,33.9023551940918,34.72270780632907,33.75167628365266,34.15348368380313,9305659
764,2010-11-12,33.33312225341797,34.13673462510577,33.14896094298337,33.76841200423657,8655373
765,2010-11-15,33.88561248779297,34.42135189780621,33.48380736259169,33.48380736259169,6781511
766,2010-11-16,33.534027099609375,34.06976869967544,33.450317616521865,34.06976869967544,5839719
767,2010-11-18,33.952579498291016,34.23719269086744,33.299645888529945,33.852127649689606,11698558
768,2010-11-19,34.119998931884766,34.572031121075376,33.584257246234074,33.65122666001448,13151040
769,2010-11-22,33.969322204589844,34.11999884367537,33.04851774590947,33.81864556550432,16159489
770,2010-11-23,32.96480941772461,33.617743057407885,32.479292505695426,33.18245320736387,29650997
771,2010-11-24,32.51276779174805,32.897830468218835,32.144445193655685,32.3118641435586,29495589
772,2010-11-25,32.32861328125,32.562999406178875,31.240389878369594,31.809613973415516,297127250
773,2010-11-26,32.29513168334961,32.39558126037476,31.290617746975077,32.06074328158325,108003635
774,2010-11-29,31.424560546875,32.14446148807827,31.139947279460134,32.060751970693424,47311917
775,2010-11-30,31.79287338256836,31.843098168975775,30.738132431125205,31.17342223946213,56380039
776,2010-12-01,32.42906951904297,32.56300381692542,31.608716835290288,31.675683984231515,49377032
777,2010-12-02,33.14896011352539,33.182444813044725,32.32860768295095,32.61322081657052,69791050
778,2010-12-03,33.41682815551758,33.600989446233534,32.562991095481564,33.14895739363661,70133580
779,2010-12-06,33.38334655761719,33.58424793093791,33.0819910914889,33.483798379659945,35990183
780,2010-12-07,33.13221740722656,33.316376427684766,32.84760429617612,33.13221740722656,22324627
781,2010-12-08,32.76390075683594,33.06525400011507,32.57973943226973,32.881094946314015,8690959
782,2010-12-09,32.0105094909668,32.89782897692316,31.809605851884545,32.74715238299384,19659317
783,2010-12-10,32.17793655395508,32.29513075145656,31.675679600260704,31.943550429717433,12656908
784,2010-12-13,32.78064727783203,32.897839211451185,32.12771365383396,32.1779384438471,10228525
785,2010-12-14,32.49602508544922,32.98153958067856,32.395573262458534,32.8141206326157,12502825
786,2010-12-15,32.362098693847656,32.57974247087426,32.22816214041444,32.479290623490684,7532899
787,2010-12-16,32.17793655395508,32.39558032558319,31.926808077107893,32.378840243738956,10117565
788,2010-12-20,32.0942268371582,32.512774295642245,31.977032640476555,32.06074213217337,12117884
789,2010-12-21,32.529510498046875,32.84760605220197,32.11096311869415,32.144445546583455,13693395
790,2010-12-22,32.79738998413086,32.9145819190103,32.52951913606069,32.613228634159775,11598882
791,2010-12-23,32.56299591064453,32.84760906299783,32.512771128824575,32.663447745049524,4611659
792,2010-12-24,32.730411529541016,32.81412100452119,32.31186415464017,32.31186415464017,4676656
793,2010-12-27,32.378841400146484,32.74716181688438,32.26164719845943,32.64670996840481,5508784
794,2010-12-28,32.19467544555664,32.46254624621659,32.11096596227323,32.31186735969439,6071879
795,2010-12-29,32.04399490356445,32.31186340063837,31.977025508531185,32.1611868033431,10314957
796,2010-12-30,32.34535217285156,32.66344775627244,31.69241865514238,32.04399894029812,31947999
797,2010-12-31,32.91458511352539,32.98155226435104,32.39558572078663,32.445812786980134,12208677
798,2011-01-03,32.91458511352539,33.06526177057453,32.76390845647625,32.96481217971889,5686478
799,2011-01-04,32.94806671142578,33.1154857080552,32.730420653348254,32.964809065241816,9878712
800,2011-01-05,32.847618103027344,33.09874662277065,32.71368380080386,32.948069965077806,6557909
801,2011-01-06,33.14896011352539,33.400090818390545,32.74715507311801,32.881091600430416,16916733
802,2011-01-07,32.76390075683594,33.45031900071079,32.529514648644934,33.14896348666651,15775814
803,2011-01-10,32.19467544555664,33.01502792758112,32.12770831308292,32.747157126921174,11747099
804,2011-01-11,32.16119384765625,32.81412742612531,31.876582939485264,32.41232232174168,8402847
805,2011-01-12,32.56299591064453,32.62996531409124,31.97702952584133,32.378836863461295,5356220
806,2011-01-13,32.39556121826172,32.629949475019444,32.295111703381515,32.546240032109964,5840003
807,2011-01-14,32.6801872253418,33.1991864318754,32.228155145607566,32.31186462179799,13619178
808,2011-01-17,32.730411529541016,32.81412100452119,32.02725330216649,32.31186415464017,10222664
809,2011-01-18,33.03177261352539,33.11548210272653,32.54625803031181,32.54625803031181,8525103
810,2011-01-19,32.78064727783203,33.14896770304778,32.613228283434296,32.76390492423917,8181638
811,2011-01-20,33.115482330322266,33.148964763773705,32.47928884556203,32.47928884556203,8113388
812,2011-01-21,33.09873580932617,33.14896058855999,32.78064024239379,32.89783215086101,7263505
813,2011-01-24,32.998268127441406,33.232654102539755,32.78062449429948,32.86433393331774,10580288
814,2011-01-25,32.94806671142578,33.29964705850066,32.830872505479,33.14896814492181,5774233
815,2011-01-27,33.08199691772461,33.31638302992677,31.190163397592332,32.91457794175661,21308494
816,2011-01-28,32.32861328125,33.08199871401336,31.876583384051173,32.981546868825184,12161301
817,2011-01-31,32.32861328125,32.948064434272666,31.876583384051173,32.09422715632113,10372393
818,2011-02-01,32.027259826660156,32.68019341036611,31.97703276898105,32.479289721180294,5685819
819,2011-02-02,31.99376678466797,32.31186231735239,31.591961781763192,32.16118572510869,9759510
820,2011-02-03,33.03177261352539,33.132224454719804,31.826355060722857,31.97703168713187,8272335
821,2011-02-04,32.57973861694336,33.55076999909857,32.52951383457546,32.96480360790262,13585721
822,2011-02-07,32.74716567993164,32.98155184018993,32.31187579901444,32.596489024820286,10075695
823,2011-02-08,32.04399490356445,33.14895813090636,31.960285430537652,33.14895813090636,6969251
824,2011-02-09,32.1109619140625,32.546251626412555,31.72589697704466,32.479282231616565,15914271
825,2011-02-10,31.943546295166016,32.562995095419396,31.82635211283334,32.027255776613636,15041071
826,2011-02-11,32.448455810546875,32.81871680970581,32.22966304116576,32.48211465625435,16032113
827,2011-02-14,33.172142028808594,33.40776302641657,32.3306368354023,32.49893787408356,9448315
828,2011-02-15,33.239471435546875,33.407772522065144,32.91969982770808,33.15532089228774,6653191
829,2011-02-16,33.1889762878418,33.25629625427073,33.05433635498393,33.13848688370239,3070813
830,2011-02-17,33.1889762878418,33.306787941139326,33.071164634544274,33.1889762878418,2410838
831,2011-02-18,33.02067565917969,33.32361665340819,32.71773466495119,33.18897671880201,7982842
832,2011-02-21,33.30678176879883,33.32361004524059,32.66723649942013,32.66723649942013,9078739
833,2011-02-22,33.13848114013672,33.289951609031235,32.91968843375238,33.15530941678038,6311548
834,2011-02-23,33.52558135986328,33.74437412346757,33.15531808775103,33.15531808775103,28541975
835,2011-02-24,33.07115936279297,33.660215252652186,32.61674794978681,33.49191193931468,14267832
836,2011-02-25,33.390933990478516,33.609724422704204,32.465278298751706,33.17214127552394,31955636
837,2011-02-28,33.30678176879883,35.14126249835354,32.886029203179454,33.761193170030495,128195783
838,2011-03-01,33.49192428588867,33.69388651016264,32.9870210079334,33.49192428588867,22095525
839,2011-03-03,33.42460250854492,33.963166889170445,33.1721508831385,33.1721508831385,12055696
840,2011-03-04,33.3236083984375,33.64338215868849,33.20579905552329,33.42458946574157,5797710
841,2011-03-07,33.00384521484375,33.28995793031783,32.34747153651234,33.28995793031783,6845096
842,2011-03-08,32.97018051147461,33.2899520125118,32.21282587509394,32.987008788322235,8299919
843,2011-03-09,33.00384521484375,33.15531571250035,32.85237471718715,32.98701465227541,4984092
844,2011-03-10,33.12166213989258,33.28996322689495,32.751398835395534,32.98701990065293,4963678
845,2011-03-11,33.00384521484375,33.18897683763703,32.81871359205047,32.81871359205047,6148250
846,2011-03-14,33.25629425048828,33.357275335411884,32.86920275479833,32.86920275479833,4743614
847,2011-03-15,32.902854919433594,33.07115593258576,32.66723395756629,32.936516035155464,7316083
848,2011-03-16,33.1889762878418,33.32361622069967,32.98701410582581,33.003844668115335,3548194
849,2011-03-17,33.104820251464844,33.17214020669374,32.91968866253878,32.91968866253878,4312518
850,2011-03-18,32.97018051147461,33.32361084893587,32.85236887716831,33.15530981862905,7614611
851,2011-03-21,32.78505325317383,33.020674270188,32.7345615677735,32.91969318211647,3473055
852,2011-03-22,32.76822280883789,32.9533544238445,32.58309119383128,32.9533544238445,3536038
853,2011-03-23,32.80188751220703,33.10482852783823,32.68407584905635,32.76822638481273,5655111
854,2011-03-24,32.97018051147461,33.05433102662802,32.70089840643794,32.987008788322235,7807585
855,2011-03-25,33.037498474121094,33.121648984198266,32.83553633684441,33.05432903268227,8602591
856,2011-03-28,33.35728073120117,33.45826183245923,32.95335860889836,33.003848018162685,11509824
857,2011-03-29,33.59290313720703,33.778034783210444,33.2394704098786,33.357282079897914,8985339
858,2011-03-30,33.9968147277832,34.11462407061041,33.60972101719157,33.66021269217064,4832583
859,2011-03-31,34.299766540527344,34.61953811937467,33.761202199404956,33.99682552535186,15647437
860,2011-04-01,35.2927360534668,35.51152877637001,34.11462876665078,34.11462876665078,22114974
861,2011-04-04,35.646175384521484,36.10058919350596,35.07395219438764,35.07395219438764,10060811
862,2011-04-05,35.41054153442383,35.763974115523325,35.05710895332433,35.51152259798491,7752278
863,2011-04-06,35.36005401611328,35.98276874563561,35.22541410403059,35.343225739149574,5371783
864,2011-04-07,35.3264045715332,35.91545833827958,35.141272931152734,35.360063417138186,5888794
865,2011-04-08,35.309566497802734,35.494698098809806,34.87198333616665,35.360055896836954,3282029
866,2011-04-11,35.090782165527344,35.326403206575975,34.87198940526627,35.02345991145972,2761151
867,2011-04-13,35.4273796081543,35.61250893410865,34.686853173420715,34.7036837347063,5725109
868,2011-04-15,35.36005401611328,35.578846726658696,35.22541410403059,35.36005401611328,2726721
869,2011-04-18,35.073944091796875,35.73031766657532,34.956132455134316,35.34322620221925,3846832
870,2011-04-19,34.821495056152344,35.25907823185056,34.670024571453084,35.25907823185056,2130742
871,2011-04-20,35.090782165527344,35.2590832352377,34.70368833555591,35.2590832352377,3816903
872,2011-04-21,35.20859146118164,35.343233686268206,34.93930929373786,35.09078208230141,3804886
873,2011-04-25,35.19175720214844,35.477869903023944,35.0066278715304,35.0066278715304,1583736
874,2011-04-26,35.10759735107422,35.39370997595269,34.70367539097935,35.34322058696402,4390914
875,2011-04-27,35.12443161010742,35.34322431181691,34.92247175013951,35.17492328714595,2846797
876,2011-04-28,35.02345657348633,35.17492934797275,34.88881664364188,35.05711769731201,5158203
877,2011-04-29,35.19175720214844,35.5115310264431,34.88881622229246,35.023456150510874,3615042
878,2011-05-02,35.81447219848633,35.94911441015636,35.0066280593826,35.0066280593826,5731198
879,2011-05-03,35.00662612915039,35.8481313454541,34.8719839249044,35.67983030219336,3804669
880,2011-05-04,35.10759735107422,35.20857841178006,34.51854382680672,34.88880695515198,4044546
881,2011-05-05,34.28293228149414,35.10760698522841,33.929499613399706,35.00662817954068,5204752
882,2011-05-06,34.70368194580078,34.888813544941016,34.29975990941323,34.367079868356335,2973311
883,2011-05-09,34.56904602050781,34.939306978823076,34.50172605378951,34.72051651630629,3424009
884,2011-05-10,34.451236724853516,34.90565052608228,34.33342734571486,34.51855669617979,1276536
885,2011-05-11,35.057125091552734,35.174936767062285,34.38392073488012,34.38392073488012,5173641
886,2011-05-12,34.13146209716797,35.057117897643245,34.06414213186105,35.057117897643245,2199955
887,2011-05-13,34.114620208740234,34.569033818467766,34.013639152942076,34.09778965231914,3389298
888,2011-05-16,34.26609802246094,34.40074022006577,34.09779698750157,34.198778065022964,2643860
889,2011-05-17,34.16512680053711,34.50172894506538,34.11463510922024,34.266105617712086,2042475
890,2011-05-18,34.114620208740234,34.63635376142374,34.03046970936317,34.266090651073284,3314783
891,2011-05-19,33.27312088012695,34.31658816315708,33.1048198527175,34.13145657646093,2532955
892,2011-05-20,33.9968147277832,34.19877457951355,33.10481796377273,33.20579903100223,1959647
893,2011-05-23,33.52558135986328,33.76120240451227,33.323619160033076,33.76120240451227,1694918
894,2011-05-24,33.25629425048828,34.13146060952083,33.12165432574283,33.643388028907275,9876185
895,2011-05-25,32.66724395751953,33.47509043758148,32.465284049551,33.32361765319348,5753045
896,2011-05-26,32.16233444213867,32.953350203716916,31.977202850840698,32.81870800880528,4935316
897,2011-05-27,32.86920928955078,32.97019039455052,32.21283553114673,32.21283553114673,4500032
898,2011-05-30,33.3236083984375,33.40775890740278,32.70089600173161,32.98700636257637,8167114
899,2011-05-31,34.01364517211914,34.131456805186765,33.323610498570474,33.39093273616843,7467651
900,2011-06-01,33.87900924682617,34.080971417914824,33.60972711295099,33.84534812406838,1794961
901,2011-06-02,33.40776443481445,34.06414033952587,33.32361391192622,33.66021828620817,4461069
902,2011-06-03,33.9968147277832,34.299755646743044,33.40775888273257,33.40775888273257,5649415
903,2011-06-06,34.16512680053711,34.24927733666918,33.55924248384034,33.929503473183814,4910297
904,2011-06-07,34.14828872680664,34.232439244432165,33.946326571413834,34.04730764911024,6516069
905,2011-06-08,34.114620208740234,34.165111878003515,33.77801821123196,33.845338154187935,14162904
906,2011-06-09,34.16512680053711,34.282936181484374,33.96316460072839,33.996825728272974,6989160
907,2011-06-10,34.064144134521484,34.26610404231564,33.82852310073034,34.1651252297832,7661567
908,2011-06-13,34.5185546875,34.67002746758142,33.845350447953116,33.996823228034536,2849421
909,2011-06-14,34.905643463134766,35.00662454105595,34.383909796149396,34.383909796149396,4458752
910,2011-06-15,34.26609802246094,34.95613272234015,34.11462754754328,34.92247388498561,2533103
911,2011-06-16,34.33341979980469,34.501720832495316,33.94632605497892,34.198777604014865,2472762
912,2011-06-17,34.56904602050781,34.670027111949864,34.181952217101475,34.19878277946335,2524363
913,2011-06-20,34.31660461425781,34.90565849257853,33.340456817688406,34.35026346623821,6194464
914,2011-06-21,34.114620208740234,34.48488331909069,33.79484876765305,34.266090651073284,5126564
915,2011-06-22,34.43439865112305,34.4680597708093,34.01364606868914,34.11462714501905,2408781
916,2011-06-23,34.417572021484375,34.602701340433846,34.266099258374496,34.350249778889335,3746535
917,2011-06-24,34.888816833496094,35.05711788808206,34.26610201843635,34.33342426645405,5675164
918,2011-06-27,36.470855712890625,36.80745788796105,34.4175815318692,34.4175815318692,29869389
919,2011-06-28,36.72329330444336,36.992573115367165,36.38669125805989,36.82427209217543,13872282
920,2011-06-29,37.059913635253906,37.194553607143774,36.655989154124605,36.79063140874432,13356359
921,2011-06-30,36.85794448852539,37.531148787294484,36.36987182846369,37.026245563217664,30432762
922,2011-07-01,37.11038589477539,37.27868692318292,36.82427323339107,37.02623538057162,23953730
923,2011-07-04,37.17771911621094,37.497490727747824,36.92526748351398,37.144060268155776,5307022
924,2011-07-05,36.89160919189453,37.14406082839921,36.35304478759269,37.02624915160517,10665833
925,2011-07-06,36.70647430419922,36.92526479015263,36.538173228010606,36.77379427812877,3270036
926,2011-07-07,37.009403228759766,37.12721485666741,36.50450016526194,36.857932766256155,5856910
927,2011-07-08,36.75696563720703,37.27869945723641,36.6391562473485,36.77379620225241,12625687
928,2011-07-11,36.35304641723633,36.6223286314587,35.78082085599013,36.53817808218482,2848918
929,2011-07-12,36.42035675048828,36.689638893364,35.8649619027954,36.2520556965321,2954427
930,2011-07-13,37.09355926513672,37.46382247995105,36.420355080186326,36.454016202525466,3819442
931,2011-07-14,36.72329330444336,37.12721530355779,36.45401121079084,36.85793320990526,10479376
932,2011-07-15,37.11038589477539,37.76675944901899,36.470842899918296,36.470842899918296,8242815
933,2011-07-18,36.80744171142578,37.3291730273051,36.70646064673899,37.177702571639216,2085379
934,2011-07-19,36.97576141357422,37.14406251220673,36.55500866699293,36.58866751708159,2972184
935,2011-07-20,36.74012756347656,37.17771075157847,36.63914875930074,36.908428614075056,4177419
936,2011-07-21,36.35304641723633,36.85794971287962,36.06693363661323,36.68964861433186,3008285
937,2011-07-22,36.87477493286133,37.07673485219893,36.13425066316463,36.353041146462715,3369044
938,2011-07-25,36.521339416503906,36.857941538951714,36.11741732611239,36.824280413615234,7429567
939,2011-07-26,36.689632415771484,36.97574507007516,36.10057883092287,36.353030367286564,5770592
940,2011-07-27,36.066917419433594,36.74012151092422,35.848127002790626,36.571820488051564,7214188
941,2011-07-28,35.52836227416992,36.01643719088565,34.88881913759865,35.71349390298665,13905358
942,2011-07-29,35.37690353393555,36.235239710940796,34.451247364812836,35.0066424359245,9768024
943,2011-08-01,36.16791915893555,36.58867195656888,35.37690298629287,35.37690298629287,4672455
944,2011-08-02,36.33620071411133,36.454012347109376,35.93227870240614,36.151069126283886,3239197
945,2011-08-03,35.22542190551758,36.23522831796933,34.70368813587164,35.864965053645285,12800281
946,2011-08-04,35.1749267578125,35.9827708428506,34.9393034738415,35.545187678984554,6939466
947,2011-08-05,34.43439865112305,34.90564291308633,33.71070512242827,33.8285167586013,12075758
948,2011-08-08,34.48489761352539,34.95613969228154,33.12165850199101,33.1721479094544,13716718
949,2011-08-09,34.299766540527344,34.905650853607696,33.32361895758418,33.32361895758418,7228990
950,2011-08-10,34.85515594482422,35.14126865264382,34.35025277765728,34.51855383337959,5126905
951,2011-08-11,34.6700325012207,35.090785212025345,34.43440915698646,34.451239721964555,6299073
952,2011-08-12,34.87198257446289,35.20858464794923,34.67002270000843,34.922474255123184,6421148
953,2011-08-16,34.87198257446289,35.30956572654091,34.703681537719724,35.023453050985964,4242848
954,2011-08-17,34.72052764892578,35.24226155305492,34.569057104560535,34.569057104560535,7430913
955,2011-08-18,34.552207946777344,34.956129942007,34.21560590363118,34.83832059654306,5110388
956,2011-08-19,34.01364517211914,34.51854825773102,33.50874208650726,33.66021483837386,5245806
957,2011-08-22,34.73734664916992,34.871986580941815,33.57606981876753,33.996822458966165,3059716
958,2011-08-23,34.064144134521484,35.141270490944805,33.99682416525677,34.78783779889344,2837432
959,2011-08-24,34.35024642944336,34.58586969009277,33.761192843277314,34.46805805976806,6888368
960,2011-08-25,33.559234619140625,34.5017208594914,33.32361134700629,34.35024810376823,13758009
961,2011-08-26,32.80188751220703,33.66022343346794,32.5157747775436,33.559242334014414,9286925
962,2011-08-29,33.64339828491211,33.71071826780695,32.65041997697653,32.717742242601126,6345123
963,2011-08-30,33.7275390625,34.030480039122104,33.4077652416189,33.99682119879136,3821904
964,2011-09-02,33.44142150878906,35.343224465476524,33.104819457983716,34.73734031748115,8166250
965,2011-09-05,32.70090103149414,33.49191456779728,32.54943054860452,33.374105206762685,7422597
966,2011-09-06,32.51335525512695,33.041889419339974,32.1382658966576,33.041889419339974,14848826
967,2011-09-07,33.0078010559082,33.33174071710115,32.59861399374429,32.63271387912618,11526455
968,2011-09-08,32.80319595336914,33.3487777204064,32.51335397753355,33.2805802885871,7049237
969,2011-09-09,32.76911163330078,33.05895374669422,32.547469296576814,32.76911163330078,6782680
970,2011-09-12,32.172367095947266,32.63270384463133,31.882525096778327,32.41105928277184,5271294
971,2011-09-13,32.25761032104492,32.51335241241863,32.1382630867441,32.34285768483616,4033213
972,2011-09-14,32.37696075439453,32.51335562494408,31.899574082505136,32.411058315790434,4248247
973,2011-09-15,32.73500061035156,32.871397804811885,32.01892401124673,32.46221084639724,8283475
974,2011-09-16,33.97962188720703,34.18421657173248,32.64976106275909,32.87140568974227,6853575
975,2011-09-19,33.399925231933594,34.184201425133026,33.263528065191295,33.55337002109631,3721222
976,2011-09-20,33.689781188964844,34.064870688532444,33.331741632556465,33.331741632556465,4399666
977,2011-09-21,33.84321594238281,33.99666307249243,33.46812886734949,33.51927636906395,2182138
978,2011-09-22,32.82025146484375,33.57043033259947,32.63270906038823,33.55338039242623,3792171
979,2011-09-23,32.75205612182617,33.144195521082686,32.29172158246013,32.5645113928325,3612112
980,2011-09-26,32.47926330566406,32.88845263745513,32.24057107044161,32.75205542269694,1880644
981,2011-09-27,32.95664596557617,33.17828823216502,32.5815565625208,32.88844852297062,1273121
982,2011-09-28,33.19533920288086,33.28058658690869,32.70090483801609,33.00779449552297,4398260
983,2011-09-29,33.229427337646484,33.74091146104638,32.78614063487008,33.00778283001704,9460952
984,2011-09-30,33.57042694091797,33.79206920332707,33.075990288264606,33.075990288264606,6946805
985,2011-10-03,33.19533920288086,33.468131294266584,32.80320216134615,33.39993384954097,7517061
986,2011-10-04,32.6838493347168,33.434025723957355,32.59860196520121,33.007788876379436,2740436
987,2011-10-05,32.70089340209961,33.09303030649908,32.564496247864916,32.75204088963607,3503641
988,2011-10-07,33.16123580932617,33.70681993426801,32.90549368435026,33.04189087182724,4435678
989,2011-10-10,33.43403625488281,33.55338353478934,32.93960181845393,32.93960181845393,8326437
990,2011-10-11,33.65567398071289,33.77501892369561,33.24648471196312,33.58747422759916,5044978
991,2011-10-12,33.792076110839844,34.030768360491216,33.45108652205684,33.996670789103106,4905765
992,2011-10-13,33.877315521240234,34.064860213352745,33.519276074931454,33.7920681441421,3531871
993,2011-10-14,33.723873138427734,34.11601017638196,33.60452587688518,33.67272332098809,5039179
994,2011-10-17,33.3658332824707,33.82617007171579,33.17828857898258,33.68977287259568,1605713
995,2011-10-18,33.4681282043457,33.655672894388665,33.07598888653168,33.07598888653168,2025955
996,2011-10-19,34.08191680908203,34.269461537830914,33.570432446576106,33.75797486284144,5145909
997,2011-10-20,33.757972717285156,34.0648647027737,33.65567770127238,33.792072597611686,2881549
998,2011-10-21,33.757972717285156,34.13306215094335,33.502230552286406,33.67272532895224,2127672
999,2011-10-24,34.354705810546875,34.52520058255985,34.13306121944001,34.1842110385339,3334756
1000,2011-10-25,35.42881774902344,35.71865975207703,34.30355192464541,34.37174936286888,7605862
1001,2011-10-28,35.80390548706055,36.82687395097851,35.207173883108396,35.97440023104687,8504582
1002,2011-10-31,35.752769470214844,36.0085116848627,35.258334984392434,35.80391930063473,4561310
1003,2011-11-01,35.343570709228516,35.855054969493196,35.12192845477372,35.54816533832763,2155435
1004,2011-11-02,35.15602493286133,35.445866929725106,34.917332747935106,35.121927370719305,2429706
1005,2011-11-03,35.497005462646484,35.65045023473302,35.13896611945628,35.29241320402525,2676760
1006,2011-11-04,35.41176986694336,35.803909206336755,35.258325043912556,35.803909206336755,2070811
1007,2011-11-08,35.41176986694336,35.46291968294243,35.258325043912556,35.41176986694336,923114
1008,2011-11-09,35.309471130371094,35.68456051604486,35.2583236289079,35.46291825972689,3342820
1009,2011-11-11,35.95735168457031,36.059648997414385,35.121927869229275,35.292422619808384,7747315
1010,2011-11-14,35.923248291015625,36.48588230031023,35.65045625431062,36.07669308901131,8136060
1011,2011-11-15,35.326515197753906,36.02554403898974,35.2071702766783,35.47995998912696,2602442
1012,2011-11-16,35.5311164855957,35.923253505447775,35.01963220971049,35.01963220971049,5559879
1013,2011-11-17,35.17308044433594,35.92325699262618,35.05373317671739,35.29242771195448,4564324
1014,2011-11-18,34.42290496826172,35.29242881125472,33.536331184723075,35.121934030765246,6971425
1015,2011-11-21,33.775020599365234,34.43995203783106,33.5533783281988,33.92846542651763,5725408
1016,2011-11-22,33.38288879394531,33.92847074404867,33.11009666265182,33.92847074404867,5742603
1017,2011-11-23,32.411067962646484,33.31469176456226,32.104178256325596,33.19534448294655,4916261
1018,2011-11-24,32.496299743652344,32.9054865929339,32.27465754143224,32.700894324534396,10127464
1019,2011-11-25,32.87139129638672,33.1441833188123,32.325807251535565,32.61564920895325,7728058
1020,2011-11-28,33.11008834838867,33.33173059863608,32.80319872304871,33.11008834838867,5436096
1021,2011-11-29,32.46220779418945,33.34877906864885,32.39400804713008,33.21238419949601,5379923
1022,2011-11-30,33.792076110839844,34.06486824436298,32.49631521096771,32.54746503677535,13613461
1023,2011-12-01,34.09897232055664,34.78095158196906,33.9284751927196,34.09897232055664,4222484
1024,2011-12-02,35.25831985473633,35.462914463654805,34.06485669850526,34.11600419449344,5707744
1025,2011-12-05,35.00258255004883,35.27537462852294,34.729790471574724,34.84913772855814,2957969
1026,2011-12-07,35.17308044433594,35.65046488984335,34.72979356637426,34.79799101394912,5975381
1027,2011-12-08,33.89436721801758,35.258325322366794,33.75797002009272,35.10488049812415,5809203
1028,2011-12-09,33.604522705078125,33.67272014274413,33.11008839139572,33.26353320426501,4296964
1029,2011-12-12,32.93959426879883,33.894365351769544,32.632704637211106,33.75796816135482,8160604
1030,2011-12-13,33.792076110839844,34.06486824436298,32.59861255009934,32.87140468362247,3981949
1031,2011-12-14,32.85434341430664,33.92845932365055,32.73499617438716,33.74091696446687,5776327
1032,2011-12-15,33.877315521240234,34.21830502963276,32.3599126713901,32.37696260930635,12973287
1033,2011-12-16,33.45107650756836,34.542242402507085,32.93959227752056,33.843213492278494,12589918
1034,2011-12-19,33.80913162231445,34.04782391128674,32.82026026445209,32.939607565180246,4820722
1035,2011-12-20,33.26353454589844,33.91141601106448,32.99074247174869,33.91141601106448,6670657
1036,2011-12-21,33.38288879394531,33.70682843814475,33.07599677905877,33.58748115805271,10259801
1037,2011-12-22,34.32060623168945,34.43995349813697,33.2464877711119,33.33173515786488,3456402
1038,2011-12-23,34.52519989013672,34.7638921036711,33.94551582693185,34.26945773724633,3249611
1039,2011-12-26,34.388797760009766,34.47404513209099,34.16715551759176,34.30355038792854,1273482
1040,2011-12-27,33.74092483520508,34.371754116622284,33.1271431813392,34.35470648907096,4187065
1041,2011-12-28,34.16716384887695,34.42290602748054,33.55338215773163,33.8261742774055,3375709
1042,2011-12-29,34.09897232055664,34.26946713590975,33.82618015349489,34.09897232055664,2924882
1043,2011-12-30,34.133052825927734,34.37174498555346,33.87731073079672,34.09895526739993,2087779
1044,2012-01-02,34.09897232055664,34.184219728233195,33.604535506045494,33.979625024815896,1861469
1045,2012-01-03,34.40584945678711,34.559294271885456,34.09895982659042,34.21830476611887,3372939
1046,2012-01-04,34.610450744628906,34.88324055174313,33.877321778679736,34.371756194678674,3739279
1047,2012-01-05,34.542240142822266,34.8661819839806,34.320597915960796,34.5933899499707,5389056
1048,2012-01-06,34.01371765136719,34.54224961613955,33.70682566175893,34.508152047838706,7340405
1049,2012-01-09,34.57634735107422,34.712742240779654,33.79207095405972,33.79207095405972,2368495
1050,2012-01-10,34.98552703857422,35.22421920203568,34.456992904313466,34.456992904313466,3215986
1051,2012-01-11,34.16716384887695,35.01963777755559,34.064866514938814,35.01963777755559,4377469
1052,2012-01-12,34.28650665283203,34.57634869532864,33.91141953531785,34.57634869532864,4082544
1053,2012-01-13,34.76389694213867,34.84914433830027,34.26946250689811,34.30356007787258,5766505
1054,2012-01-16,34.150123596191406,34.76390546146654,34.01372865390101,34.371765955534336,4899595
1055,2012-01-17,34.26945495605469,34.52519708818993,34.133057764759364,34.26945495605469,10428799
